Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Drop_timestamp,Date,Hour,Weekday,Time_Slot,Driver_Assigned,Trip_Duration_Minutes
3659,Airport,,No Cars Available,2016-07-13 19:24:25,,2016-07-13,19,Wednesday,Evening,No,
3677,Airport,,No Cars Available,2016-07-13 19:24:59,,2016-07-13,19,Wednesday,Evening,No,
3670,Airport,,No Cars Available,2016-07-13 19:25:15,,2016-07-13,19,Wednesday,Evening,No,
3669,Airport,,No Cars Available,2016-07-13 19:25:45,,2016-07-13,19,Wednesday,Evening,No,
3675,Airport,,No Cars Available,2016-07-13 19:25:56,,2016-07-13,19,Wednesday,Evening,No,
3682,Airport,,No Cars Available,2016-07-13 19:31:18,,2016-07-13,19,Wednesday,Evening,No,
3674,Airport,,No Cars Available,2016-07-13 19:31:23,,2016-07-13,19,Wednesday,Evening,No,
3678,Airport,,No Cars Available,2016-07-13 19:33:06,,2016-07-13,19,Wednesday,Evening,No,
3673,Airport,,No Cars Available,2016-07-13 19:35:06,,2016-07-13,19,Wednesday,Evening,No,
3687,Airport,,No Cars Available,2016-07-13 19:35:08,,2016-07-13,19,Wednesday,Evening,No,
3683,Airport,,No Cars Available,2016-07-13 19:36:32,,2016-07-13,19,Wednesday,Evening,No,
3685,Airport,,No Cars Available,2016-07-13 19:37:11,,2016-07-13,19,Wednesday,Evening,No,
3684,Airport,,No Cars Available,2016-07-13 19:38:01,,2016-07-13,19,Wednesday,Evening,No,
3692,Airport,,No Cars Available,2016-07-13 19:40:17,,2016-07-13,19,Wednesday,Evening,No,
3680,Airport,,No Cars Available,2016-07-13 19:40:23,,2016-07-13,19,Wednesday,Evening,No,
3689,Airport,,No Cars Available,2016-07-13 19:41:10,,2016-07-13,19,Wednesday,Evening,No,
3696,Airport,,No Cars Available,2016-07-13 19:43:04,,2016-07-13,19,Wednesday,Evening,No,
3693,Airport,,No Cars Available,2016-07-13 19:43:10,,2016-07-13,19,Wednesday,Evening,No,
3695,Airport,,No Cars Available,2016-07-13 19:43:55,,2016-07-13,19,Wednesday,Evening,No,
3709,Airport,,No Cars Available,2016-07-13 19:44:06,,2016-07-13,19,Wednesday,Evening,No,
3708,Airport,,No Cars Available,2016-07-13 19:45:28,,2016-07-13,19,Wednesday,Evening,No,
3699,Airport,,No Cars Available,2016-07-13 19:45:37,,2016-07-13,19,Wednesday,Evening,No,
3691,Airport,,No Cars Available,2016-07-13 19:46:25,,2016-07-13,19,Wednesday,Evening,No,
3705,Airport,,No Cars Available,2016-07-13 19:47:39,,2016-07-13,19,Wednesday,Evening,No,
3707,Airport,,No Cars Available,2016-07-13 19:48:27,,2016-07-13,19,Wednesday,Evening,No,
3706,Airport,,No Cars Available,2016-07-13 19:49:05,,2016-07-13,19,Wednesday,Evening,No,
3702,Airport,,No Cars Available,2016-07-13 19:50:13,,2016-07-13,19,Wednesday,Evening,No,
3700,Airport,,No Cars Available,2016-07-13 19:50:19,,2016-07-13,19,Wednesday,Evening,No,
3712,Airport,,No Cars Available,2016-07-13 19:51:31,,2016-07-13,19,Wednesday,Evening,No,
3698,Airport,,No Cars Available,2016-07-13 19:51:48,,2016-07-13,19,Wednesday,Evening,No,
3710,Airport,,No Cars Available,2016-07-13 19:51:59,,2016-07-13,19,Wednesday,Evening,No,
3714,Airport,,No Cars Available,2016-07-13 19:53:41,,2016-07-13,19,Wednesday,Evening,No,
3720,Airport,,No Cars Available,2016-07-13 19:55:51,,2016-07-13,19,Wednesday,Evening,No,
3719,Airport,,No Cars Available,2016-07-13 19:58:25,,2016-07-13,19,Wednesday,Evening,No,
3717,Airport,,No Cars Available,2016-07-13 19:58:46,,2016-07-13,19,Wednesday,Evening,No,
3715,Airport,,No Cars Available,2016-07-13 19:59:20,,2016-07-13,19,Wednesday,Evening,No,
3713,Airport,,No Cars Available,2016-07-13 19:59:37,,2016-07-13,19,Wednesday,Evening,No,
3716,Airport,,No Cars Available,2016-07-13 20:01:01,,2016-07-13,20,Wednesday,Evening,No,
3726,Airport,,No Cars Available,2016-07-13 20:04:40,,2016-07-13,20,Wednesday,Evening,No,
3724,Airport,,No Cars Available,2016-07-13 20:04:44,,2016-07-13,20,Wednesday,Evening,No,
3721,Airport,,No Cars Available,2016-07-13 20:04:47,,2016-07-13,20,Wednesday,Evening,No,
3729,Airport,,No Cars Available,2016-07-13 20:05:16,,2016-07-13,20,Wednesday,Evening,No,
3731,Airport,,No Cars Available,2016-07-13 20:06:18,,2016-07-13,20,Wednesday,Evening,No,
3733,Airport,,No Cars Available,2016-07-13 20:10:18,,2016-07-13,20,Wednesday,Evening,No,
3730,Airport,,No Cars Available,2016-07-13 20:11:01,,2016-07-13,20,Wednesday,Evening,No,
3735,Airport,,No Cars Available,2016-07-13 20:11:29,,2016-07-13,20,Wednesday,Evening,No,
3734,Airport,,No Cars Available,2016-07-13 20:12:37,,2016-07-13,20,Wednesday,Evening,No,
3737,Airport,,No Cars Available,2016-07-13 20:19:40,,2016-07-13,20,Wednesday,Evening,No,
3736,Airport,,No Cars Available,2016-07-13 20:20:28,,2016-07-13,20,Wednesday,Evening,No,
3746,Airport,,No Cars Available,2016-07-13 20:22:32,,2016-07-13,20,Wednesday,Evening,No,
3747,Airport,,No Cars Available,2016-07-13 20:25:39,,2016-07-13,20,Wednesday,Evening,No,
3751,Airport,,No Cars Available,2016-07-13 20:29:44,,2016-07-13,20,Wednesday,Evening,No,
3750,Airport,,No Cars Available,2016-07-13 20:30:48,,2016-07-13,20,Wednesday,Evening,No,
3752,Airport,,No Cars Available,2016-07-13 20:31:09,,2016-07-13,20,Wednesday,Evening,No,
3754,Airport,,No Cars Available,2016-07-13 20:32:20,,2016-07-13,20,Wednesday,Evening,No,
3749,Airport,,No Cars Available,2016-07-13 20:32:47,,2016-07-13,20,Wednesday,Evening,No,
3757,Airport,,No Cars Available,2016-07-13 20:33:07,,2016-07-13,20,Wednesday,Evening,No,
3765,Airport,,No Cars Available,2016-07-13 20:35:05,,2016-07-13,20,Wednesday,Evening,No,
3756,Airport,,No Cars Available,2016-07-13 20:35:23,,2016-07-13,20,Wednesday,Evening,No,
3764,Airport,,No Cars Available,2016-07-13 20:35:36,,2016-07-13,20,Wednesday,Evening,No,
3770,Airport,,No Cars Available,2016-07-13 20:39:19,,2016-07-13,20,Wednesday,Evening,No,
3778,Airport,,No Cars Available,2016-07-13 20:40:26,,2016-07-13,20,Wednesday,Evening,No,
3772,Airport,,No Cars Available,2016-07-13 20:40:37,,2016-07-13,20,Wednesday,Evening,No,
3760,Airport,,No Cars Available,2016-07-13 20:40:53,,2016-07-13,20,Wednesday,Evening,No,
3779,Airport,,No Cars Available,2016-07-13 20:42:31,,2016-07-13,20,Wednesday,Evening,No,
3773,Airport,,No Cars Available,2016-07-13 20:43:54,,2016-07-13,20,Wednesday,Evening,No,
3769,Airport,,No Cars Available,2016-07-13 20:44:38,,2016-07-13,20,Wednesday,Evening,No,
3781,Airport,,No Cars Available,2016-07-13 20:44:50,,2016-07-13,20,Wednesday,Evening,No,
3785,City,,No Cars Available,2016-07-13 20:45:01,,2016-07-13,20,Wednesday,Evening,No,
3776,Airport,,No Cars Available,2016-07-13 20:45:56,,2016-07-13,20,Wednesday,Evening,No,
3775,Airport,,No Cars Available,2016-07-13 20:46:35,,2016-07-13,20,Wednesday,Evening,No,
3783,Airport,,No Cars Available,2016-07-13 20:48:35,,2016-07-13,20,Wednesday,Evening,No,
3784,Airport,,No Cars Available,2016-07-13 20:49:06,,2016-07-13,20,Wednesday,Evening,No,
3787,Airport,,No Cars Available,2016-07-13 20:49:24,,2016-07-13,20,Wednesday,Evening,No,
3791,Airport,,No Cars Available,2016-07-13 20:51:10,,2016-07-13,20,Wednesday,Evening,No,
3796,Airport,,No Cars Available,2016-07-13 20:51:18,,2016-07-13,20,Wednesday,Evening,No,
3790,Airport,,No Cars Available,2016-07-13 20:52:04,,2016-07-13,20,Wednesday,Evening,No,
3792,Airport,,No Cars Available,2016-07-13 20:53:15,,2016-07-13,20,Wednesday,Evening,No,
3793,Airport,,No Cars Available,2016-07-13 20:54:38,,2016-07-13,20,Wednesday,Evening,No,
3797,Airport,,No Cars Available,2016-07-13 20:56:07,,2016-07-13,20,Wednesday,Evening,No,
3800,Airport,,No Cars Available,2016-07-13 20:56:26,,2016-07-13,20,Wednesday,Evening,No,
3803,Airport,,No Cars Available,2016-07-13 20:58:17,,2016-07-13,20,Wednesday,Evening,No,
3799,City,,No Cars Available,2016-07-13 20:58:40,,2016-07-13,20,Wednesday,Evening,No,
3802,Airport,,No Cars Available,2016-07-13 21:00:00,,2016-07-13,21,Wednesday,Evening,No,
3811,Airport,,No Cars Available,2016-07-13 21:02:40,,2016-07-13,21,Wednesday,Evening,No,
3805,Airport,,No Cars Available,2016-07-13 21:03:19,,2016-07-13,21,Wednesday,Evening,No,
3815,Airport,,No Cars Available,2016-07-13 21:07:33,,2016-07-13,21,Wednesday,Evening,No,
3812,City,,No Cars Available,2016-07-13 21:09:20,,2016-07-13,21,Wednesday,Evening,No,
3816,Airport,,No Cars Available,2016-07-13 21:09:28,,2016-07-13,21,Wednesday,Evening,No,
3821,Airport,,No Cars Available,2016-07-13 21:10:59,,2016-07-13,21,Wednesday,Evening,No,
3814,Airport,,No Cars Available,2016-07-13 21:11:29,,2016-07-13,21,Wednesday,Evening,No,
3829,Airport,,No Cars Available,2016-07-13 21:13:20,,2016-07-13,21,Wednesday,Evening,No,
3825,Airport,,No Cars Available,2016-07-13 21:14:01,,2016-07-13,21,Wednesday,Evening,No,
3833,Airport,,No Cars Available,2016-07-13 21:18:49,,2016-07-13,21,Wednesday,Evening,No,
3823,Airport,,No Cars Available,2016-07-13 21:20:00,,2016-07-13,21,Wednesday,Evening,No,
3828,City,,No Cars Available,2016-07-13 21:20:59,,2016-07-13,21,Wednesday,Evening,No,
3836,Airport,,No Cars Available,2016-07-13 21:21:26,,2016-07-13,21,Wednesday,Evening,No,
3824,Airport,,No Cars Available,2016-07-13 21:22:11,,2016-07-13,21,Wednesday,Evening,No,
3832,Airport,,No Cars Available,2016-07-13 21:23:59,,2016-07-13,21,Wednesday,Evening,No,
3846,Airport,,No Cars Available,2016-07-13 21:25:46,,2016-07-13,21,Wednesday,Evening,No,
3837,Airport,,No Cars Available,2016-07-13 21:27:41,,2016-07-13,21,Wednesday,Evening,No,
3835,Airport,,No Cars Available,2016-07-13 21:27:42,,2016-07-13,21,Wednesday,Evening,No,
3838,Airport,,No Cars Available,2016-07-13 21:28:20,,2016-07-13,21,Wednesday,Evening,No,
3844,Airport,,No Cars Available,2016-07-13 21:28:29,,2016-07-13,21,Wednesday,Evening,No,
3845,Airport,,No Cars Available,2016-07-13 21:30:19,,2016-07-13,21,Wednesday,Evening,No,
3842,Airport,,No Cars Available,2016-07-13 21:33:44,,2016-07-13,21,Wednesday,Evening,No,
3853,Airport,,No Cars Available,2016-07-13 21:34:46,,2016-07-13,21,Wednesday,Evening,No,
3848,Airport,,No Cars Available,2016-07-13 21:34:47,,2016-07-13,21,Wednesday,Evening,No,
3860,Airport,,No Cars Available,2016-07-13 21:36:01,,2016-07-13,21,Wednesday,Evening,No,
3855,Airport,,No Cars Available,2016-07-13 21:36:25,,2016-07-13,21,Wednesday,Evening,No,
3862,City,,No Cars Available,2016-07-13 21:37:00,,2016-07-13,21,Wednesday,Evening,No,
3854,Airport,,No Cars Available,2016-07-13 21:37:17,,2016-07-13,21,Wednesday,Evening,No,
3851,Airport,,No Cars Available,2016-07-13 21:38:06,,2016-07-13,21,Wednesday,Evening,No,
3858,Airport,,No Cars Available,2016-07-13 21:38:48,,2016-07-13,21,Wednesday,Evening,No,
3869,Airport,,No Cars Available,2016-07-13 21:43:47,,2016-07-13,21,Wednesday,Evening,No,
3864,Airport,,No Cars Available,2016-07-13 21:45:06,,2016-07-13,21,Wednesday,Evening,No,
3861,Airport,,No Cars Available,2016-07-13 21:47:25,,2016-07-13,21,Wednesday,Evening,No,
3873,Airport,,No Cars Available,2016-07-13 21:47:58,,2016-07-13,21,Wednesday,Evening,No,
3868,Airport,,No Cars Available,2016-07-13 21:48:20,,2016-07-13,21,Wednesday,Evening,No,
3870,Airport,,No Cars Available,2016-07-13 21:48:57,,2016-07-13,21,Wednesday,Evening,No,
3871,Airport,,No Cars Available,2016-07-13 21:49:18,,2016-07-13,21,Wednesday,Evening,No,
3884,Airport,,No Cars Available,2016-07-13 21:51:47,,2016-07-13,21,Wednesday,Evening,No,
3878,Airport,,No Cars Available,2016-07-13 21:51:55,,2016-07-13,21,Wednesday,Evening,No,
3894,Airport,,No Cars Available,2016-07-13 21:52:24,,2016-07-13,21,Wednesday,Evening,No,
3885,Airport,,No Cars Available,2016-07-13 21:53:07,,2016-07-13,21,Wednesday,Evening,No,
3877,Airport,,No Cars Available,2016-07-13 21:53:34,,2016-07-13,21,Wednesday,Evening,No,
3886,Airport,,No Cars Available,2016-07-13 21:53:48,,2016-07-13,21,Wednesday,Evening,No,
3874,Airport,,No Cars Available,2016-07-13 21:54:13,,2016-07-13,21,Wednesday,Evening,No,
3893,Airport,,No Cars Available,2016-07-13 21:56:38,,2016-07-13,21,Wednesday,Evening,No,
3891,Airport,,No Cars Available,2016-07-13 21:57:08,,2016-07-13,21,Wednesday,Evening,No,
3888,Airport,,No Cars Available,2016-07-13 21:57:45,,2016-07-13,21,Wednesday,Evening,No,
3876,Airport,,No Cars Available,2016-07-13 21:58:16,,2016-07-13,21,Wednesday,Evening,No,
3875,Airport,,No Cars Available,2016-07-13 21:59:13,,2016-07-13,21,Wednesday,Evening,No,
3898,Airport,,No Cars Available,2016-07-13 21:59:30,,2016-07-13,21,Wednesday,Evening,No,
3895,Airport,,No Cars Available,2016-07-13 22:01:49,,2016-07-13,22,Wednesday,Night,No,
3900,Airport,,No Cars Available,2016-07-13 22:03:00,,2016-07-13,22,Wednesday,Night,No,
3904,Airport,,No Cars Available,2016-07-13 22:03:45,,2016-07-13,22,Wednesday,Night,No,
3892,Airport,,No Cars Available,2016-07-13 22:05:11,,2016-07-13,22,Wednesday,Night,No,
3899,Airport,,No Cars Available,2016-07-13 22:05:37,,2016-07-13,22,Wednesday,Night,No,
3910,Airport,,No Cars Available,2016-07-13 22:05:57,,2016-07-13,22,Wednesday,Night,No,
3901,Airport,,No Cars Available,2016-07-13 22:09:27,,2016-07-13,22,Wednesday,Night,No,
3902,Airport,,No Cars Available,2016-07-13 22:09:31,,2016-07-13,22,Wednesday,Night,No,
3903,Airport,,No Cars Available,2016-07-13 22:11:11,,2016-07-13,22,Wednesday,Night,No,
3906,Airport,,No Cars Available,2016-07-13 22:12:01,,2016-07-13,22,Wednesday,Night,No,
3907,Airport,,No Cars Available,2016-07-13 22:12:13,,2016-07-13,22,Wednesday,Night,No,
3918,City,,No Cars Available,2016-07-13 22:12:25,,2016-07-13,22,Wednesday,Night,No,
3912,Airport,,No Cars Available,2016-07-13 22:12:35,,2016-07-13,22,Wednesday,Night,No,
3928,City,,No Cars Available,2016-07-13 22:14:33,,2016-07-13,22,Wednesday,Night,No,
3911,Airport,,No Cars Available,2016-07-13 22:14:56,,2016-07-13,22,Wednesday,Night,No,
3923,City,,No Cars Available,2016-07-13 22:18:14,,2016-07-13,22,Wednesday,Night,No,
3922,City,,No Cars Available,2016-07-13 22:18:36,,2016-07-13,22,Wednesday,Night,No,
3931,Airport,,No Cars Available,2016-07-13 22:21:30,,2016-07-13,22,Wednesday,Night,No,
3930,City,,No Cars Available,2016-07-13 22:22:57,,2016-07-13,22,Wednesday,Night,No,
3921,City,,No Cars Available,2016-07-13 22:23:03,,2016-07-13,22,Wednesday,Night,No,
3926,Airport,,No Cars Available,2016-07-13 22:23:25,,2016-07-13,22,Wednesday,Night,No,
3919,Airport,,No Cars Available,2016-07-13 22:23:26,,2016-07-13,22,Wednesday,Night,No,
3933,Airport,,No Cars Available,2016-07-13 22:27:01,,2016-07-13,22,Wednesday,Night,No,
3937,City,,No Cars Available,2016-07-13 22:28:10,,2016-07-13,22,Wednesday,Night,No,
3929,Airport,,No Cars Available,2016-07-13 22:28:45,,2016-07-13,22,Wednesday,Night,No,
3941,City,,No Cars Available,2016-07-13 22:30:11,,2016-07-13,22,Wednesday,Night,No,
3936,City,,No Cars Available,2016-07-13 22:30:44,,2016-07-13,22,Wednesday,Night,No,
3946,Airport,,No Cars Available,2016-07-13 22:36:50,,2016-07-13,22,Wednesday,Night,No,
3938,City,,No Cars Available,2016-07-13 22:37:24,,2016-07-13,22,Wednesday,Night,No,
3949,City,,No Cars Available,2016-07-13 22:40:37,,2016-07-13,22,Wednesday,Night,No,
3958,Airport,,No Cars Available,2016-07-13 22:46:01,,2016-07-13,22,Wednesday,Night,No,
3951,Airport,,No Cars Available,2016-07-13 22:46:03,,2016-07-13,22,Wednesday,Night,No,
3962,City,,No Cars Available,2016-07-13 22:47:26,,2016-07-13,22,Wednesday,Night,No,
3961,City,,No Cars Available,2016-07-13 22:50:57,,2016-07-13,22,Wednesday,Night,No,
3963,Airport,,No Cars Available,2016-07-13 22:55:25,,2016-07-13,22,Wednesday,Night,No,
3967,City,,No Cars Available,2016-07-13 22:57:16,,2016-07-13,22,Wednesday,Night,No,
3968,Airport,,No Cars Available,2016-07-13 22:59:34,,2016-07-13,22,Wednesday,Night,No,
3971,City,,No Cars Available,2016-07-13 22:59:42,,2016-07-13,22,Wednesday,Night,No,
3972,City,,No Cars Available,2016-07-13 23:00:38,,2016-07-13,23,Wednesday,Night,No,
3975,City,,No Cars Available,2016-07-13 23:04:37,,2016-07-13,23,Wednesday,Night,No,
3976,City,,No Cars Available,2016-07-13 23:07:56,,2016-07-13,23,Wednesday,Night,No,
3980,City,,No Cars Available,2016-07-13 23:16:12,,2016-07-13,23,Wednesday,Night,No,
3984,Airport,,No Cars Available,2016-07-13 23:17:02,,2016-07-13,23,Wednesday,Night,No,
3986,Airport,,No Cars Available,2016-07-13 23:17:29,,2016-07-13,23,Wednesday,Night,No,
3988,City,,No Cars Available,2016-07-13 23:23:36,,2016-07-13,23,Wednesday,Night,No,
3995,City,,No Cars Available,2016-07-13 23:36:17,,2016-07-13,23,Wednesday,Night,No,
3998,Airport,,No Cars Available,2016-07-13 23:39:08,,2016-07-13,23,Wednesday,Night,No,
4001,City,,No Cars Available,2016-07-13 23:39:52,,2016-07-13,23,Wednesday,Night,No,
4006,City,,No Cars Available,2016-07-13 23:45:17,,2016-07-13,23,Wednesday,Night,No,
4000,City,,No Cars Available,2016-07-13 23:47:49,,2016-07-13,23,Wednesday,Night,No,
4017,City,,No Cars Available,2016-07-13 23:50:18,,2016-07-13,23,Wednesday,Night,No,
4010,Airport,,No Cars Available,2016-07-13 23:50:50,,2016-07-13,23,Wednesday,Night,No,
4015,City,,No Cars Available,2016-07-13 23:52:32,,2016-07-13,23,Wednesday,Night,No,
4013,City,,No Cars Available,2016-07-13 23:53:32,,2016-07-13,23,Wednesday,Night,No,
4014,City,,No Cars Available,2016-07-13 23:56:55,,2016-07-13,23,Wednesday,Night,No,
4016,City,,No Cars Available,2016-07-13 23:59:02,,2016-07-13,23,Wednesday,Night,No,
4028,City,,No Cars Available,2016-07-14 00:09:03,,2016-07-14,0,Thursday,Night,No,
4029,City,,No Cars Available,2016-07-14 00:14:26,,2016-07-14,0,Thursday,Night,No,
4032,City,,No Cars Available,2016-07-14 00:15:43,,2016-07-14,0,Thursday,Night,No,
4033,Airport,,No Cars Available,2016-07-14 00:25:33,,2016-07-14,0,Thursday,Night,No,
4034,City,,No Cars Available,2016-07-14 00:29:50,,2016-07-14,0,Thursday,Night,No,
4035,Airport,,No Cars Available,2016-07-14 00:31:24,,2016-07-14,0,Thursday,Night,No,
4036,Airport,,No Cars Available,2016-07-14 00:31:57,,2016-07-14,0,Thursday,Night,No,
4038,Airport,,No Cars Available,2016-07-14 00:34:22,,2016-07-14,0,Thursday,Night,No,
4042,Airport,,No Cars Available,2016-07-14 00:39:13,,2016-07-14,0,Thursday,Night,No,
4044,Airport,,No Cars Available,2016-07-14 00:51:37,,2016-07-14,0,Thursday,Night,No,
4046,City,,No Cars Available,2016-07-14 00:57:03,,2016-07-14,0,Thursday,Night,No,
4047,City,,No Cars Available,2016-07-14 01:00:53,,2016-07-14,1,Thursday,Night,No,
4048,Airport,,No Cars Available,2016-07-14 01:03:27,,2016-07-14,1,Thursday,Night,No,
4050,City,,No Cars Available,2016-07-14 01:10:22,,2016-07-14,1,Thursday,Night,No,
4053,Airport,,No Cars Available,2016-07-14 01:15:26,,2016-07-14,1,Thursday,Night,No,
4052,City,,No Cars Available,2016-07-14 01:16:34,,2016-07-14,1,Thursday,Night,No,
4055,City,,No Cars Available,2016-07-14 01:22:56,,2016-07-14,1,Thursday,Night,No,
4054,City,,No Cars Available,2016-07-14 01:23:08,,2016-07-14,1,Thursday,Night,No,
4056,City,,No Cars Available,2016-07-14 01:25:25,,2016-07-14,1,Thursday,Night,No,
4058,Airport,,No Cars Available,2016-07-14 01:27:38,,2016-07-14,1,Thursday,Night,No,
4057,City,,No Cars Available,2016-07-14 01:29:49,,2016-07-14,1,Thursday,Night,No,
4061,City,,No Cars Available,2016-07-14 01:33:55,,2016-07-14,1,Thursday,Night,No,
4059,City,,No Cars Available,2016-07-14 01:35:55,,2016-07-14,1,Thursday,Night,No,
4063,City,,No Cars Available,2016-07-14 01:36:26,,2016-07-14,1,Thursday,Night,No,
4062,Airport,,No Cars Available,2016-07-14 01:42:36,,2016-07-14,1,Thursday,Night,No,
4064,City,,No Cars Available,2016-07-14 01:48:00,,2016-07-14,1,Thursday,Night,No,
4068,Airport,,No Cars Available,2016-07-14 01:59:16,,2016-07-14,1,Thursday,Night,No,
4067,City,,No Cars Available,2016-07-14 02:00:05,,2016-07-14,2,Thursday,Night,No,
4069,City,,No Cars Available,2016-07-14 02:02:39,,2016-07-14,2,Thursday,Night,No,
4071,City,,No Cars Available,2016-07-14 02:03:03,,2016-07-14,2,Thursday,Night,No,
4070,City,,No Cars Available,2016-07-14 02:03:04,,2016-07-14,2,Thursday,Night,No,
4072,City,,No Cars Available,2016-07-14 02:04:37,,2016-07-14,2,Thursday,Night,No,
4076,Airport,,No Cars Available,2016-07-14 02:16:28,,2016-07-14,2,Thursday,Night,No,
4074,City,,No Cars Available,2016-07-14 02:18:01,,2016-07-14,2,Thursday,Night,No,
4080,Airport,,No Cars Available,2016-07-14 02:29:31,,2016-07-14,2,Thursday,Night,No,
4083,City,,No Cars Available,2016-07-14 02:35:50,,2016-07-14,2,Thursday,Night,No,
4086,City,,No Cars Available,2016-07-14 02:46:05,,2016-07-14,2,Thursday,Night,No,
4089,City,,No Cars Available,2016-07-14 02:52:38,,2016-07-14,2,Thursday,Night,No,
4088,City,,No Cars Available,2016-07-14 02:53:34,,2016-07-14,2,Thursday,Night,No,
4090,Airport,,No Cars Available,2016-07-14 02:55:11,,2016-07-14,2,Thursday,Night,No,
4095,Airport,,No Cars Available,2016-07-14 03:10:03,,2016-07-14,3,Thursday,Night,No,
4096,City,,No Cars Available,2016-07-14 03:13:22,,2016-07-14,3,Thursday,Night,No,
4099,City,,No Cars Available,2016-07-14 03:22:45,,2016-07-14,3,Thursday,Night,No,
4100,Airport,,No Cars Available,2016-07-14 03:30:27,,2016-07-14,3,Thursday,Night,No,
4101,City,,No Cars Available,2016-07-14 03:31:37,,2016-07-14,3,Thursday,Night,No,
4104,Airport,,No Cars Available,2016-07-14 03:38:21,,2016-07-14,3,Thursday,Night,No,
4102,Airport,,No Cars Available,2016-07-14 03:38:51,,2016-07-14,3,Thursday,Night,No,
4103,Airport,,No Cars Available,2016-07-14 03:39:43,,2016-07-14,3,Thursday,Night,No,
4106,City,,No Cars Available,2016-07-14 03:45:15,,2016-07-14,3,Thursday,Night,No,
4107,City,,No Cars Available,2016-07-14 03:51:51,,2016-07-14,3,Thursday,Night,No,
4110,Airport,,No Cars Available,2016-07-14 03:58:07,,2016-07-14,3,Thursday,Night,No,
4113,City,,No Cars Available,2016-07-14 04:00:13,,2016-07-14,4,Thursday,Night,No,
4109,City,,No Cars Available,2016-07-14 04:02:26,,2016-07-14,4,Thursday,Night,No,
4112,Airport,,No Cars Available,2016-07-14 04:03:52,,2016-07-14,4,Thursday,Night,No,
4111,City,,No Cars Available,2016-07-14 04:06:34,,2016-07-14,4,Thursday,Night,No,
4115,City,,No Cars Available,2016-07-14 04:11:42,,2016-07-14,4,Thursday,Night,No,
4116,Airport,,No Cars Available,2016-07-14 04:13:48,,2016-07-14,4,Thursday,Night,No,
4120,City,,No Cars Available,2016-07-14 04:27:49,,2016-07-14,4,Thursday,Night,No,
4123,City,,No Cars Available,2016-07-14 04:38:53,,2016-07-14,4,Thursday,Night,No,
4131,City,,No Cars Available,2016-07-14 04:41:23,,2016-07-14,4,Thursday,Night,No,
4124,City,,No Cars Available,2016-07-14 04:41:36,,2016-07-14,4,Thursday,Night,No,
4127,City,,No Cars Available,2016-07-14 04:46:22,,2016-07-14,4,Thursday,Night,No,
4132,City,,No Cars Available,2016-07-14 04:46:47,,2016-07-14,4,Thursday,Night,No,
4139,City,,No Cars Available,2016-07-14 04:48:44,,2016-07-14,4,Thursday,Night,No,
4135,Airport,,No Cars Available,2016-07-14 04:49:00,,2016-07-14,4,Thursday,Night,No,
4138,City,,No Cars Available,2016-07-14 04:49:41,,2016-07-14,4,Thursday,Night,No,
4142,City,,No Cars Available,2016-07-14 04:50:32,,2016-07-14,4,Thursday,Night,No,
4152,City,,No Cars Available,2016-07-14 04:55:34,,2016-07-14,4,Thursday,Night,No,
4149,City,,No Cars Available,2016-07-14 04:59:37,,2016-07-14,4,Thursday,Night,No,
4159,Airport,,No Cars Available,2016-07-14 05:05:36,,2016-07-14,5,Thursday,Morning,No,
4172,City,,No Cars Available,2016-07-14 05:17:05,,2016-07-14,5,Thursday,Morning,No,
4190,City,,No Cars Available,2016-07-14 05:21:22,,2016-07-14,5,Thursday,Morning,No,
4193,City,,No Cars Available,2016-07-14 05:25:23,,2016-07-14,5,Thursday,Morning,No,
4181,City,,No Cars Available,2016-07-14 05:25:50,,2016-07-14,5,Thursday,Morning,No,
4191,City,,No Cars Available,2016-07-14 05:32:02,,2016-07-14,5,Thursday,Morning,No,
4200,City,,No Cars Available,2016-07-14 05:32:43,,2016-07-14,5,Thursday,Morning,No,
4208,City,,No Cars Available,2016-07-14 05:39:05,,2016-07-14,5,Thursday,Morning,No,
4219,City,,No Cars Available,2016-07-14 05:42:18,,2016-07-14,5,Thursday,Morning,No,
4220,City,,No Cars Available,2016-07-14 05:43:43,,2016-07-14,5,Thursday,Morning,No,
4217,City,,No Cars Available,2016-07-14 05:45:53,,2016-07-14,5,Thursday,Morning,No,
4237,City,,No Cars Available,2016-07-14 05:52:54,,2016-07-14,5,Thursday,Morning,No,
4228,City,,No Cars Available,2016-07-14 05:53:49,,2016-07-14,5,Thursday,Morning,No,
4240,City,,No Cars Available,2016-07-14 05:56:28,,2016-07-14,5,Thursday,Morning,No,
4229,City,,No Cars Available,2016-07-14 05:56:44,,2016-07-14,5,Thursday,Morning,No,
4246,City,,No Cars Available,2016-07-14 05:58:24,,2016-07-14,5,Thursday,Morning,No,
4244,City,,No Cars Available,2016-07-14 06:00:16,,2016-07-14,6,Thursday,Morning,No,
4241,City,,No Cars Available,2016-07-14 06:01:09,,2016-07-14,6,Thursday,Morning,No,
4247,City,,No Cars Available,2016-07-14 06:03:24,,2016-07-14,6,Thursday,Morning,No,
4256,City,,No Cars Available,2016-07-14 06:05:59,,2016-07-14,6,Thursday,Morning,No,
4259,City,,No Cars Available,2016-07-14 06:10:09,,2016-07-14,6,Thursday,Morning,No,
4265,City,,No Cars Available,2016-07-14 06:12:03,,2016-07-14,6,Thursday,Morning,No,
